Run,Reward,Success,Elimination
2536,113.96,True,True
2537,-44.59,False,True
2538,-36.14,False,True
2539,-56.76,False,False
2540,-40.56,False,False
2541,25.02,True,True
2542,32.21,True,True
2543,82.7,True,False
2544,-45.41,False,False
2545,41.11,True,True
2546,-27.02,False,False
2547,12.99,True,True
2548,20.38,True,True
2549,80.83,True,True
2550,-24.4,False,True
2551,79.91,True,False
2552,-31.42,False,True
2553,-27.48,False,False
2554,-26.59,False,False
2555,77.98,True,True
2556,-64.37,False,True
2557,86.82,True,False
2558,162.04,True,True
2559,119.86,True,False
2560,118.54,True,False
2561,-30.98,False,False
2562,-38.67,False,False
2563,-17.86,False,True
2564,123.15,True,False
2565,13.15,True,True
2566,16.4,True,True
2567,96.63,True,True
2568,-81.37,False,False
2569,32.54,True,True
2570,-44.85,False,False
2571,34.5,True,True
2572,160.6,True,True
2573,19.34,True,True
2574,-34.96,False,False
2575,-54.1,False,False
2576,96.79,True,True
2577,6.21,True,True
2578,43.7,True,True
2579,27.91,True,True
2580,55.57,True,True
2581,42.39,True,True
2582,-52.93,False,False
2583,-84.56,False,False
2584,148.84,True,False
2585,56.03,True,True
2586,82.82,True,True
2587,9.7,True,True
2588,6.36,True,True
2589,-11.9,False,True
2590,-26.54,False,False
2591,-53.24,False,False
2592,-6.37,False,True
2593,55.69,True,True
2594,51.42,True,True
2595,193.13,True,True
2596,-65.66,False,False
2597,14.37,True,True
2598,-24.75,False,False
2599,5.23,True,True
2600,-40.23,False,False
2601,-94.56,False,False
2602,61.96,True,True
2603,4.21,True,True
2604,21.14,True,True
2605,-38.8,False,True
2606,-54.71,False,True
2607,30.35,True,True
2608,-41.93,False,False
2609,-71.68,False,False
2610,-64.04,False,True
2611,38.69,True,True
2612,-27.87,False,True
2613,86.3,True,False
2614,-49.61,False,False
2615,25.23,True,True
2616,-14.34,False,True
2617,-86.54,False,False
2618,55.74,True,True
2619,72.15,True,True
2620,64.19,True,True
2621,17.42,True,True
2622,86.48,True,False
2623,-49.15,False,False
2624,-65.28,False,False
2625,-20.23,False,True
2626,5.41,True,True
2627,96.55,True,True
2628,0.54,True,True
2629,-43.73,False,False
2630,16.83,True,True
2631,35.85,True,True
2632,81.06,True,True
2633,50.81,True,True
2634,-67.6,False,False
2635,148.27,True,False
2636,9.03,True,False
2637,48.76,True,True
2638,156.38,True,False
2639,35.84,True,True
2640,-48.03,False,False
2641,-61.56,False,True
2642,47.07,True,True
2643,-50.96,False,False
2644,40.28,True,True
2645,-22.17,False,False
2646,-31.58,False,True
2647,-26.36,False,True
2648,92.67,True,True
2649,-41.99,False,False
2650,-78.46,False,False
2651,-28.4,False,False
2652,49.71,True,True
2653,3.7,True,True
2654,24.64,True,True
2655,-25.53,False,False
2656,-41.97,False,False
2657,13.9,True,True
2658,-31.3,False,True
2659,-12.58,False,True
2660,21.34,True,True
2661,-10.5,False,False
2662,-23.27,False,False
2663,-37.63,False,False
2664,-24.19,False,False
2665,159.74,True,False
2666,15.41,True,True
2667,243.5,True,True
2668,96.56,True,False
2669,82.18,True,False
2670,-19.44,False,False
2671,26.24,True,True
2672,-71.15,False,False
2673,159.44,True,True
2674,54.36,True,True
2675,-49.89,False,False
2676,-17.77,False,True
2677,1.32,True,True
2678,14.83,True,True
2679,81.87,True,True
2680,-34.69,False,False
2681,-1.92,False,False
2682,82.9,True,True
2683,44.92,True,True
2684,-37.66,False,False
2685,203.04,True,True
2686,-17.59,False,False
2687,227.59,True,True
2688,-13.69,False,False
2689,6.08,True,True
2690,75.59,True,False
2691,-31.4,False,False
2692,-29.01,False,False
2693,-59.6,False,False
2694,-5.85,False,True
2695,88.0,True,False
2696,192.6,True,True
2697,18.19,True,True
2698,49.32,True,True
2699,-0.01,False,True
2700,-9.73,False,False
2701,-80.05,False,False
2702,-3.54,False,True
2703,-12.95,False,True
2704,-17.94,False,False
2705,-54.65,False,False
2706,18.21,True,True
2707,-22.61,False,False
2708,11.35,True,True
2709,-27.72,False,False
2710,132.61,True,False
2711,-45.03,False,False
2712,88.9,True,False
2713,-97.44,False,False
2714,-29.76,False,False
2715,-124.57,False,False
2716,37.56,True,True
2717,-39.9,False,False
2718,104.37,True,False
2719,42.95,True,True
2720,-79.64,False,False
2721,-69.32,False,False
2722,38.66,True,True
2723,-36.75,False,False
2724,-110.72,False,False
2725,7.42,True,False
2726,119.01,True,False
2727,46.13,True,True
2728,-20.44,False,False
2729,47.77,True,True
2730,-34.24,False,False
2731,-93.08,False,False
2732,-48.45,False,False
2733,31.82,True,True
2734,16.5,True,True
2735,-95.25,False,False
2736,-102.26,False,False
2737,17.77,True,True
2738,144.38,True,False
2739,-40.59,False,False
2740,-55.54,False,False
2741,158.63,True,False
2742,-15.33,False,False
2743,-83.48,False,False
2744,-113.33,False,False
2745,68.82,True,True
2746,29.83,True,True
2747,6.76,True,True
2748,149.9,True,True
2749,5.33,True,True
2750,40.75,True,True
2751,36.05,True,True
2752,155.56,True,False
2753,87.05,True,False
2754,-10.68,False,False
2755,-32.88,False,False
2756,3.98,True,True
2757,-17.47,False,False
2758,116.54,True,True
2759,95.88,True,False
2760,0.76,True,True
2761,167.43,True,False
2762,-35.49,False,False
2763,152.25,True,False
2764,113.2,True,False
2765,-118.22,False,False
2766,162.81,True,False
2767,41.63,True,True
2768,-24.46,False,False
2769,69.54,True,True
2770,71.93,True,True
2771,112.94,True,True
2772,-28.79,False,False
2773,-5.84,False,False
2774,56.71,True,True
2775,-44.97,False,False
2776,-117.89,False,False
2777,58.74,True,True
2778,-102.22,False,False
2779,35.01,True,True
2780,2.55,True,False
2781,-19.38,False,False
2782,-25.69,False,False
2783,17.51,True,True
2784,-118.88,False,False
2785,-44.06,False,False
2786,-21.94,False,False
2787,-15.75,False,False
2788,-47.1,False,False
2789,40.01,True,True
2790,46.99,True,True
2791,59.8,True,True
2792,37.95,True,True
2793,-41.17,False,False
2794,-17.28,False,True
2795,1.18,True,True
2796,81.74,True,False
2797,-68.4,False,False
2798,-45.4,False,False
2799,-66.7,False,False
2800,-30.3,False,False
2801,-4.58,False,True
2802,-31.16,False,True
2803,-89.78,False,False
2804,72.84,True,True
2805,16.86,True,False
2806,9.34,True,True
2807,15.95,True,True
2808,-13.22,False,True
2809,212.08,True,True
2810,32.35,True,True
2811,47.78,True,True
2812,-9.89,False,False
2813,-114.15,False,False
2814,-106.54,False,False
2815,5.47,True,True
2816,26.71,True,True
2817,-98.51,False,False
2818,-39.54,False,False
2819,39.88,True,True
2820,45.04,True,True
2821,-114.29,False,False
2822,-22.02,False,False
2823,-96.53,False,False
2824,-29.01,False,False
2825,2.46,True,False
2826,-49.51,False,False
2827,110.11,True,False
2828,8.36,True,False
2829,-99.14,False,False
2830,-28.08,False,True
2831,-27.88,False,False
2832,124.89,True,False
2833,-49.61,False,False
2834,145.98,True,False
2835,50.07,True,True
2836,21.6,True,True
2837,80.01,True,True
2838,-57.4,False,False
2839,6.99,True,True
2840,25.73,True,True
2841,-45.84,False,False
2842,159.89,True,True
2843,87.33,True,False
2844,-21.86,False,True
2845,-37.98,False,True
2846,55.74,True,True
2847,-110.28,False,False
2848,-77.69,False,False
2849,-90.69,False,False
2850,-38.07,False,False
2851,148.71,True,False
2852,45.68,True,True
2853,-12.44,False,True
2854,-0.91,False,True
2855,7.37,True,True
2856,-52.78,False,False
2857,-60.35,False,False
2858,100.87,True,False
2859,25.25,True,True
2860,187.7,True,True
2861,-63.05,False,False
2862,-74.07,False,False
2863,-85.71,False,False
2864,-15.42,False,True
2865,24.81,True,True
2866,47.96,True,True
2867,25.17,True,True
2868,28.19,True,True
2869,52.81,True,True
2870,-92.55,False,False
2871,-20.35,False,False
2872,-70.05,False,False
2873,-34.63,False,False
2874,-40.42,False,False
2875,32.09,True,True
2876,42.76,True,True
2877,130.28,True,True
2878,159.5,True,False
2879,-20.22,False,True
2880,33.52,True,True
2881,27.32,True,True
2882,-63.67,False,False
2883,-23.45,False,False
2884,20.93,True,True
2885,-22.87,False,False
2886,-42.45,False,False
2887,-1.07,False,False
2888,69.6,True,True
2889,6.13,True,True
2890,-63.29,False,False
2891,46.18,True,True
2892,82.61,True,True
2893,232.26,True,True
2894,-8.22,False,True
2895,-21.96,False,True
2896,-36.83,False,False
2897,77.3,True,True
2898,65.97,True,True
2899,-13.23,False,True
2900,57.8,True,True
2901,175.69,True,True
2902,-11.07,False,True
2903,8.6,True,True
2904,-14.56,False,False
2905,-16.81,False,True
2906,-42.39,False,False
2907,200.04,True,True
2908,-0.69,False,True
2909,65.99,True,True
2910,-72.71,False,False
2911,-101.86,False,False
2912,-3.35,False,True
2913,42.97,True,True
2914,-83.99,False,False
2915,79.77,True,True
2916,39.87,True,True
2917,-16.23,False,True
2918,86.88,True,True
2919,0.68,True,True
2920,-24.9,False,False
2921,139.36,True,False
2922,108.87,True,True
2923,86.09,True,True
2924,85.72,True,True
2925,-19.14,False,True
2926,51.98,True,True
2927,-64.77,False,False
2928,31.07,True,True
2929,33.05,True,True
2930,-107.84,False,False
2931,-26.58,False,False
2932,50.37,True,True
2933,63.99,True,True
2934,-12.85,False,False
2935,13.18,True,True
2936,-54.82,False,False
2937,151.89,True,False
2938,111.58,True,True
2939,60.01,True,True
2940,-87.37,False,False
2941,-35.16,False,False
2942,80.27,True,False
2943,-38.29,False,True
2944,46.67,True,True
2945,11.77,True,True
2946,102.49,True,False
2947,-28.62,False,True
2948,80.35,True,True
2949,82.41,True,True
2950,-77.57,False,False
2951,5.77,True,True
2952,-45.57,False,False
2953,-27.67,False,False
2954,56.41,True,True
2955,-3.6,False,True
2956,-45.36,False,False
2957,22.85,True,True
2958,-64.74,False,False
2959,8.4,True,True
2960,-30.38,False,True
2961,-32.16,False,False
2962,-49.01,False,False
2963,12.76,True,True
2964,127.12,True,False
2965,193.85,True,False
2966,34.13,True,True
2967,-101.2,False,False
2968,87.16,True,False
2969,-56.33,False,False
2970,-7.1,False,True
2971,49.07,True,True
2972,-78.44,False,False
2973,-21.31,False,True
2974,38.72,True,True
2975,38.35,True,True
2976,38.26,True,True
2977,45.02,True,False
2978,18.64,True,True
2979,90.41,True,False
2980,-38.49,False,True
2981,34.15,True,True
2982,-48.34,False,False
2983,-9.5,False,True
2984,95.39,True,False
2985,14.18,True,True
2986,35.89,True,True
2987,36.73,True,True
2988,-34.9,False,False
2989,-97.95,False,False
2990,26.87,True,True
2991,8.51,True,True
2992,-19.06,False,True
2993,-90.4,False,False
2994,54.07,True,True
2995,23.08,True,True
2996,11.44,True,True
2997,40.14,True,True
2998,-122.46,False,False
2999,-39.66,False,True
3000,-14.83,False,False
3001,-27.29,False,True
3002,70.1,True,True
3003,-64.91,False,False
3004,-24.84,False,False
3005,-10.61,False,False
3006,25.48,True,True
3007,-114.1,False,False
3008,51.66,True,True
3009,-0.67,False,True
3010,-44.84,False,False
3011,-104.62,False,False
3012,-72.97,False,False
3013,-29.37,False,False
3014,97.0,True,True
3015,-50.77,False,False
3016,92.4,True,False
3017,19.96,True,True
3018,7.86,True,True
3019,46.9,True,True
3020,14.57,True,True
3021,6.46,True,True
3022,-24.06,False,True
3023,-45.16,False,False
3024,44.78,True,True
3025,-54.98,False,False
3026,-22.33,False,False
3027,-18.76,False,True
3028,-36.68,False,False
3029,22.41,True,True
3030,236.18,True,True
3031,49.8,True,True
3032,-20.02,False,False
3033,12.58,True,False
3034,-79.78,False,False
3035,2.68,True,True
3036,124.19,True,False
3037,-29.65,False,False
3038,46.54,True,True
3039,13.64,True,True
3040,139.38,True,False
3041,95.63,True,True
3042,-58.08,False,False
3043,50.0,True,True
3044,173.62,True,True
3045,33.53,True,True
3046,-62.65,False,True
3047,-37.33,False,True
3048,-70.17,False,False
3049,56.71,True,True
3050,62.03,True,True
3051,33.6,True,True
3052,-49.05,False,False
3053,21.22,True,False
3054,15.73,True,True
3055,-83.89,False,False
3056,106.21,True,False
3057,-21.74,False,True
3058,40.62,True,True
3059,-35.29,False,False
3060,-39.47,False,False
3061,-0.45,False,True
3062,8.63,True,True
3063,-76.72,False,False
3064,-3.91,False,True
3065,-38.88,False,False
3066,52.27,True,True
3067,222.17,True,True
3068,159.24,True,True
3069,87.99,True,True
3070,-15.59,False,True
3071,128.7,True,False
3072,77.69,True,True
3073,-78.25,False,False
3074,-19.45,False,False
3075,-45.69,False,True
3076,135.18,True,False
3077,24.8,True,True
3078,155.76,True,False
3079,27.78,True,True
3080,-5.62,False,True
3081,-13.02,False,True
3082,-29.67,False,False
3083,-5.69,False,True
3084,-97.35,False,False
3085,105.45,True,True
3086,-5.27,False,False
3087,-39.84,False,False
3088,-46.0,False,True
3089,-44.75,False,False
3090,-39.83,False,True
3091,-80.95,False,False
3092,-69.42,False,False
3093,60.14,True,True
3094,92.62,True,False
3095,-55.52,False,False
3096,-131.63,False,False
3097,46.15,True,True
3098,47.51,True,True
3099,-78.67,False,False
3100,237.14,True,True
3101,90.1,True,False
3102,-33.07,False,False
3103,-69.59,False,False
3104,21.75,True,True
3105,28.46,True,True
3106,15.16,True,True
3107,-139.92,False,False
3108,0.89,True,True
3109,74.28,True,True
3110,47.95,True,True
3111,117.29,True,False
3112,83.89,True,False
3113,22.6,True,True
3114,186.11,True,True
3115,85.58,True,False
3116,-22.41,False,True
3117,-38.34,False,False
3118,101.11,True,False
3119,48.85,True,True
3120,33.68,True,True
3121,-19.55,False,True
3122,67.09,True,True
3123,-68.29,False,False
3124,-91.87,False,False
3125,-13.75,False,True
3126,34.54,True,True
3127,30.37,True,True
3128,28.99,True,True
3129,-28.55,False,False
3130,84.33,True,False
3131,43.52,True,True
3132,170.39,True,True
3133,-39.81,False,False
3134,-35.0,False,False
3135,-87.48,False,False
3136,44.75,True,True
3137,-79.45,False,False
3138,54.01,True,True
3139,54.04,True,True
3140,-36.1,False,False
3141,184.96,True,True
3142,-23.17,False,True
3143,0.03,True,True
3144,-36.81,False,False
3145,-31.51,False,False
3146,-33.28,False,True
3147,-36.49,False,False
3148,-79.54,False,False
3149,-29.64,False,False
3150,-74.88,False,False
3151,3.11,True,True
3152,-16.31,False,True
3153,-36.92,False,False
3154,-38.41,False,False
3155,155.39,True,True
3156,207.07,True,True
3157,-110.1,False,False
3158,-39.85,False,True
3159,18.05,True,True
3160,-55.51,False,False
3161,-6.51,False,True
3162,-13.22,False,True
3163,3.74,True,True
3164,-68.29,False,False
3165,-34.64,False,True
3166,110.39,True,False
3167,47.11,True,False
3168,161.46,True,True
3169,-53.94,False,False
3170,58.21,True,True
3171,-34.04,False,False
3172,69.2,True,True
3173,-30.1,False,True
3174,-74.59,False,False
3175,-104.5,False,False
3176,40.75,True,True
3177,42.12,True,True
3178,-19.23,False,False
3179,-56.11,False,False
3180,26.47,True,True
3181,-35.6,False,True
3182,-42.87,False,False
3183,-76.59,False,False
3184,10.61,True,True
3185,-112.66,False,False
3186,21.59,True,True
3187,187.75,True,True
3188,25.08,True,True
3189,190.14,True,False
3190,35.87,True,True
3191,-32.27,False,False
3192,-60.04,False,False
3193,45.14,True,True
3194,-104.06,False,False
3195,-104.74,False,False
3196,200.93,True,True
3197,-48.69,False,False
3198,153.55,True,False
3199,-2.26,False,True
3200,-4.88,False,True
3201,62.29,True,True
3202,-62.95,False,False
3203,30.28,True,True
3204,104.82,True,False
3205,2.2,True,True
3206,32.5,True,True
3207,59.8,True,True
3208,25.73,True,True
3209,2.8,True,True
3210,86.88,True,True
3211,-44.6,False,False
3212,-12.97,False,True
3213,-39.73,False,False
3214,-50.15,False,False
3215,-7.73,False,True
3216,-87.27,False,False
3217,45.63,True,True
3218,-38.11,False,True
3219,40.91,True,True
3220,41.64,True,True
3221,-51.53,False,False
3222,167.2,True,True
3223,46.52,True,True
3224,32.97,True,True
3225,28.36,True,True
3226,124.02,True,False
3227,69.24,True,True
3228,34.36,True,True
3229,42.86,True,True
3230,-11.46,False,True
3231,159.03,True,False
3232,223.62,True,True
3233,30.38,True,True
3234,25.5,True,True
3235,-38.61,False,False
3236,119.45,True,False
3237,55.18,True,True
3238,-39.93,False,False
3239,116.02,True,False
3240,29.4,True,False
3241,16.4,True,True
3242,54.14,True,True
3243,38.73,True,True
3244,28.43,True,True
3245,80.62,True,False
3246,-23.64,False,False
3247,-82.59,False,False
3248,-52.48,False,False
3249,138.76,True,False
3250,55.29,True,True
3251,-97.25,False,False
3252,134.48,True,False
3253,36.07,True,True
3254,-25.58,False,False
3255,-7.82,False,True
3256,-5.51,False,True
3257,40.64,True,True
3258,-40.0,False,False
3259,-16.99,False,False
3260,15.97,True,True
3261,25.55,True,True
3262,-31.35,False,True
3263,100.97,True,False
3264,81.94,True,True
3265,-44.9,False,False
3266,-31.25,False,True
3267,-85.08,False,False
3268,124.87,True,False
3269,75.25,True,True
3270,197.55,True,True
3271,139.51,True,False
3272,-8.21,False,True
3273,19.24,True,True
3274,-67.09,False,False
3275,31.64,True,True
3276,7.68,True,True
3277,82.84,True,False
3278,140.1,True,False
3279,-93.1,False,False
3280,-28.17,False,False
3281,-81.31,False,False
3282,-68.93,False,False
3283,-34.69,False,False
3284,-19.48,False,True
3285,-113.11,False,False
3286,-57.48,False,False
3287,-109.7,False,False
3288,-9.18,False,False
3289,38.47,True,True
3290,-37.45,False,False
3291,-29.88,False,False
3292,-25.18,False,True
3293,15.08,True,True
3294,-47.33,False,False
3295,54.18,True,True
3296,123.53,True,False
3297,-32.56,False,True
3298,-112.05,False,False
3299,-88.6,False,False
3300,-40.71,False,False
3301,-18.38,False,True
3302,0.62,True,False
3303,-25.06,False,True
3304,35.17,True,True
3305,40.82,True,True
3306,-22.63,False,False
3307,-106.55,False,False
3308,-98.32,False,False
3309,-50.13,False,False
3310,13.41,True,True
3311,32.58,True,True
3312,14.01,True,True
3313,1.3,True,True
3314,-67.37,False,False
3315,28.88,True,True
3316,34.61,True,True
3317,41.38,True,True
3318,59.57,True,True
3319,-43.9,False,False
3320,-30.04,False,False
3321,13.31,True,True
3322,-97.06,False,False
3323,-19.46,False,True
3324,22.26,True,True
3325,-10.0,False,True
3326,11.88,True,True
3327,7.57,True,True
3328,-50.68,False,False
3329,-6.13,False,True
3330,-116.15,False,False
3331,9.24,True,True
3332,-113.42,False,False
3333,-108.12,False,False
3334,143.49,True,False
3335,111.67,True,False
3336,-104.4,False,False
3337,226.19,True,True
3338,26.64,True,False
3339,-110.42,False,False
3340,12.31,True,False
3341,-12.25,False,False
3342,1.22,True,True
3343,-35.0,False,False
3344,150.49,True,False
3345,-14.11,False,True
3346,204.13,True,True
3347,23.43,True,True
3348,-55.37,False,False
3349,124.0,True,False
3350,79.15,True,False
3351,41.46,True,True
3352,-34.99,False,False
3353,-63.38,False,False
3354,27.78,True,True
3355,-47.45,False,False
3356,-29.1,False,True
3357,91.27,True,True
3358,207.67,True,True
3359,40.13,True,True
3360,-56.37,False,True
3361,-15.21,False,True
3362,84.88,True,False
3363,66.34,True,True
3364,154.42,True,True
3365,-43.88,False,False
3366,25.86,True,True
3367,-62.9,False,False
3368,-29.27,False,False
3369,-69.76,False,False
3370,-73.87,False,False
3371,-26.48,False,False
3372,22.19,True,True
3373,-93.83,False,False
3374,23.43,True,True
3375,-34.18,False,True
3376,168.9,True,False
3377,-68.66,False,False
3378,-26.67,False,False
3379,7.83,True,True
3380,-40.0,False,False
3381,30.04,True,True
3382,59.45,True,True
3383,-19.95,False,False
3384,9.38,True,True
3385,-52.92,False,False
3386,9.58,True,True
3387,124.76,True,False
3388,96.45,True,False
3389,42.17,True,True
3390,-37.57,False,True
3391,52.19,True,True
3392,-98.82,False,False
3393,-136.27,False,False
3394,40.0,True,True
3395,-17.69,False,False
3396,-40.38,False,False
3397,-32.97,False,False
3398,30.5,True,True
3399,43.55,True,True
3400,95.98,True,False
3401,34.09,True,True
3402,-10.59,False,True
3403,81.38,True,False
3404,-21.54,False,False
3405,-60.4,False,False
3406,-41.97,False,False
3407,13.43,True,True
3408,-34.67,False,True
3409,-101.07,False,False
3410,158.48,True,False
3411,167.96,True,True
3412,164.62,True,False
3413,97.45,True,True
3414,60.69,True,True
3415,28.55,True,True
3416,-97.58,False,False
3417,14.75,True,True
3418,-65.68,False,False
3419,125.29,True,False
3420,-58.53,False,False
3421,110.0,True,False
3422,8.6,True,True
3423,-80.98,False,False
3424,3.58,True,True
3425,-60.43,False,False
3426,-34.65,False,False
3427,177.59,True,True
3428,62.68,True,True
3429,45.89,True,True
3430,41.89,True,True
3431,18.7,True,True
3432,-20.72,False,False
3433,-72.73,False,False
3434,-39.96,False,False
3435,-41.26,False,False
3436,84.9,True,False
3437,-4.43,False,True
3438,-66.22,False,False
3439,-6.0,False,True
3440,-16.99,False,False
3441,44.04,True,True
3442,24.73,True,True
3443,-57.71,False,True
3444,58.14,True,True
3445,112.76,True,False
3446,50.0,True,True
3447,17.64,True,True
3448,234.83,True,True
3449,-40.74,False,False
3450,-1.51,False,True
3451,-23.97,False,False
3452,133.81,True,False
3453,3.16,True,True
3454,-31.59,False,True
3455,3.48,True,True
3456,-74.46,False,True
3457,19.57,True,True
3458,11.54,True,True
3459,15.66,True,True
3460,72.04,True,True
3461,-28.65,False,False
3462,-113.68,False,False
3463,151.02,True,True
3464,104.23,True,False
3465,51.78,True,True
3466,37.29,True,True
3467,-54.06,False,False
3468,15.06,True,True
3469,143.6,True,False
3470,-53.27,False,True
3471,40.0,True,True
3472,45.04,True,True
3473,-68.12,False,True
3474,-66.94,False,False
3475,-45.58,False,False
3476,2.75,True,True
3477,-28.8,False,False
3478,-36.06,False,False
3479,-41.16,False,False
3480,-49.42,False,False
3481,36.42,True,True
3482,-43.05,False,False
3483,-23.18,False,True
3484,76.59,True,False
3485,185.18,True,True
3486,-89.35,False,False
3487,-39.9,False,False
3488,-33.62,False,True
3489,-2.41,False,True
3490,-23.0,False,False
3491,-51.11,False,False
3492,-149.58,False,False
3493,122.82,True,False
3494,7.22,True,True
3495,162.68,True,False
3496,-26.36,False,True
3497,150.35,True,False
3498,-34.13,False,False
3499,-46.88,False,True
3500,40.0,True,True
3501,19.71,True,True
3502,39.28,True,True
3503,-111.17,False,False
3504,-34.49,False,False
3505,27.29,True,True
3506,-22.17,False,False
3507,21.72,True,True
3508,103.31,True,False
3509,237.63,True,True
3510,21.0,True,True
3511,-20.77,False,True
3512,-66.89,False,False
3513,30.19,True,True
3514,87.22,True,False
3515,75.3,True,True
3516,-54.35,False,False
3517,-22.73,False,True
3518,-59.21,False,False
3519,-68.75,False,True
3520,70.12,True,True
3521,18.06,True,True
3522,58.49,True,True
3523,-48.94,False,False
3524,-49.13,False,False
3525,29.07,True,True
3526,107.39,True,False
3527,19.22,True,True
3528,-75.35,False,False
3529,251.37,True,True
3530,-47.4,False,False
3531,43.15,True,True
3532,60.81,True,True
3533,6.56,True,True
3534,-25.19,False,False
3535,-69.23,False,False
3536,35.24,True,True
3537,53.16,True,True
3538,26.86,True,True
3539,30.92,True,True
3540,-8.81,False,False
3541,-51.67,False,False
3542,34.03,True,True
3543,4.23,True,True
3544,8.63,True,False
3545,-21.36,False,True
3546,124.86,True,False
3547,66.07,True,True
3548,43.06,True,True
3549,131.38,True,False
3550,-4.77,False,True
3551,37.74,True,True
3552,-30.62,False,False
3553,-17.29,False,False
3554,6.59,True,True
3555,-103.5,False,False
3556,-56.4,False,False
3557,-3.04,False,True
3558,53.74,True,True
3559,105.05,True,True
3560,14.98,True,True
3561,15.57,True,True
3562,-25.13,False,True
3563,2.89,True,True
3564,-21.42,False,False
3565,34.23,True,True
3566,-22.42,False,False
3567,2.49,True,True
3568,8.97,True,True
3569,68.95,True,True
3570,-19.92,False,False
3571,60.92,True,True
3572,229.93,True,True
3573,124.07,True,False
3574,-15.9,False,False
3575,-29.7,False,False
3576,29.39,True,True
3577,4.7,True,False
3578,-39.98,False,False
3579,-38.21,False,False
3580,265.39,True,True
3581,65.24,True,True
3582,21.92,True,True
3583,138.83,True,False
3584,34.15,True,True
3585,-6.71,False,False
3586,-47.04,False,True
3587,-77.06,False,False
3588,-35.0,False,False
3589,56.04,True,True
3590,134.67,True,False
3591,35.68,True,True
3592,-51.73,False,False
3593,-61.53,False,True
3594,-87.89,False,False
3595,-80.54,False,False
3596,57.46,True,True
3597,-19.25,False,True
3598,-27.4,False,False
3599,86.03,True,False
3600,-74.76,False,False
3601,22.82,True,True
3602,55.09,True,True
3603,39.35,True,True
3604,87.92,True,True
3605,19.32,True,True
3606,-65.52,False,False
3607,-29.05,False,True
3608,14.15,True,False
3609,-54.3,False,False
3610,-23.1,False,True
3611,-96.85,False,False
3612,81.97,True,True
3613,-114.35,False,False
3614,216.54,True,True
3615,96.42,True,False
3616,25.14,True,True
3617,-40.29,False,False
3618,44.17,True,True
3619,-82.1,False,False
3620,10.42,True,True
3621,41.03,True,True
3622,-110.69,False,False
3623,134.06,True,False
3624,-45.58,False,False
3625,21.58,True,True
3626,85.46,True,True
3627,136.38,True,False
3628,199.11,True,True
3629,56.82,True,True
3630,-65.16,False,False
3631,-59.73,False,False
3632,39.77,True,True
3633,156.48,True,True
3634,-18.89,False,True
3635,-94.81,False,False
3636,33.93,True,True
3637,219.15,True,True
3638,33.69,True,True
3639,93.69,True,True
3640,90.39,True,False
3641,-43.25,False,False
3642,-32.1,False,False
3643,-75.38,False,False
3644,-48.11,False,False
3645,52.0,True,True
3646,100.55,True,False
3647,158.05,True,False
3648,-46.93,False,False
3649,-34.92,False,False
3650,-41.11,False,False
3651,-109.3,False,False
3652,199.77,True,True
3653,-113.24,False,False
3654,20.81,True,True
3655,-87.2,False,False
3656,90.27,True,False
3657,75.13,True,False
3658,-81.25,False,False
3659,50.26,True,True
3660,28.86,True,True
3661,-21.82,False,False
3662,-35.91,False,True
3663,16.64,True,True
3664,-44.57,False,True
3665,47.38,True,True
3666,37.56,True,True
3667,-4.93,False,True
3668,-71.66,False,False
3669,-25.81,False,True
3670,64.08,True,True
3671,72.36,True,True
3672,135.03,True,False
3673,-52.92,False,True
3674,94.86,True,False
3675,15.4,True,False
3676,34.58,True,True
3677,-94.69,False,False
3678,29.81,True,True
3679,94.67,True,False
3680,119.94,True,True
3681,-34.69,False,False
3682,-76.22,False,False
3683,28.59,True,True
3684,20.26,True,True
3685,-8.71,False,True
3686,136.86,True,False
3687,-22.35,False,True
3688,69.83,True,True
3689,2.45,True,True
3690,0.54,True,True
3691,-49.06,False,False
3692,-34.31,False,False
3693,-51.37,False,False
3694,-55.83,False,False
3695,-67.45,False,False
3696,-34.03,False,False
3697,-65.34,False,True
3698,36.35,True,True
3699,132.09,True,False
3700,-41.23,False,False
3701,-27.77,False,True
3702,14.69,True,True
3703,-61.1,False,True
3704,-54.14,False,False
3705,92.8,True,False
3706,75.71,True,True
3707,-36.1,False,False
3708,-89.25,False,False
3709,47.24,True,True
3710,14.24,True,True
3711,213.09,True,True
3712,20.73,True,True
3713,30.02,True,True
3714,236.97,True,True
3715,60.64,True,True
3716,86.46,True,True
3717,70.73,True,True
3718,58.67,True,True
3719,26.59,True,True
3720,63.29,True,True
3721,-104.95,False,False
3722,22.13,True,True
3723,-21.68,False,True
3724,18.27,True,True
3725,19.27,True,True
3726,34.13,True,True
3727,29.84,True,True
3728,-0.06,False,True
3729,7.12,True,True
3730,50.03,True,True
3731,154.0,True,False
3732,160.9,True,True
3733,171.03,True,True
3734,-67.76,False,False
3735,16.92,True,True
3736,-11.59,False,False
3737,13.61,True,True
3738,126.27,True,False
3739,209.42,True,True
3740,129.9,True,False
3741,-87.25,False,False
3742,-2.71,False,True
3743,-42.06,False,False
3744,-34.68,False,False
3745,5.84,True,True
3746,148.62,True,False
3747,11.41,True,False
3748,208.91,True,True
3749,5.74,True,False
3750,25.48,True,True
3751,20.08,True,True
3752,-51.46,False,False
3753,60.72,True,True
3754,73.37,True,True
