Run,Reward,Success,Elimination
840,154.4,True,False
841,-63.84,False,False
842,8.64,True,False
843,-82.66,False,False
844,-38.19,False,False
845,-36.31,False,False
846,-35.0,False,False
847,-46.95,False,False
848,142.53,True,False
849,-76.87,False,False
850,-72.62,False,False
851,-34.98,False,False
852,-19.94,False,False
853,8.94,True,False
854,-61.45,False,False
855,72.43,True,False
856,-108.98,False,False
857,140.22,True,False
858,-48.59,False,False
859,-78.41,False,False
860,-39.7,False,False
861,-34.35,False,False
862,-41.49,False,False
863,-34.67,False,False
864,-52.31,False,False
865,-58.68,False,False
866,165.63,True,False
867,-83.1,False,False
868,-70.97,False,False
869,6.96,True,False
870,-79.38,False,False
871,179.68,True,False
872,-111.0,False,False
873,-57.12,False,False
874,-25.45,False,False
875,-8.75,False,False
876,-59.16,False,False
877,-93.93,False,False
878,-1.85,False,False
879,94.88,True,False
880,-39.57,False,False
881,-0.5,False,False
882,-57.43,False,False
883,94.36,True,False
884,-50.94,False,False
885,-95.33,False,False
886,105.57,True,False
887,-79.51,False,False
888,-89.51,False,False
889,-9.13,False,False
890,-72.26,False,False
891,-44.99,False,False
892,156.38,True,False
893,-80.76,False,False
894,-80.81,False,False
895,-108.39,False,False
896,51.26,True,False
897,-30.0,False,False
898,-141.4,False,False
899,-91.02,False,False
900,156.09,True,False
901,139.01,True,False
902,-66.03,False,False
903,93.67,True,False
904,-45.62,False,False
905,-53.66,False,False
906,-22.09,False,False
907,-97.12,False,False
908,-54.2,False,False
909,-50.24,False,False
910,-55.34,False,False
911,-96.38,False,False
912,-102.3,False,False
913,-36.45,False,False
914,-48.91,False,False
915,-40.58,False,False
916,-114.62,False,False
917,-80.18,False,False
918,-70.24,False,False
919,-49.96,False,False
920,-72.99,False,False
921,-86.55,False,False
922,-27.38,False,False
923,-24.75,False,False
924,-74.38,False,False
925,-25.09,False,False
926,-94.34,False,False
927,-44.94,False,False
928,-34.84,False,False
929,-10.74,False,False
930,-88.87,False,False
931,-86.86,False,False
932,152.3,True,False
933,-37.49,False,False
934,-10.86,False,False
935,-75.79,False,False
936,-69.81,False,False
937,-24.55,False,False
938,-82.68,False,False
939,-44.68,False,False
940,-42.96,False,False
941,-108.87,False,False
942,-47.84,False,False
943,-24.59,False,False
944,-44.49,False,False
945,34.47,True,False
946,-33.75,False,False
947,-54.09,False,False
948,-88.95,False,False
949,-83.44,False,False
950,-109.1,False,False
951,148.11,True,False
952,-66.78,False,False
953,-98.7,False,False
954,-56.96,False,False
955,-41.34,False,False
956,-34.63,False,False
957,-71.38,False,False
958,-34.03,False,False
959,-81.84,False,False
960,-68.71,False,False
961,-54.03,False,False
962,-14.46,False,False
963,-44.34,False,False
964,82.24,True,False
965,-27.51,False,False
966,-105.03,False,False
967,3.63,True,False
968,-43.2,False,False
969,-43.8,False,False
970,-34.88,False,False
971,-66.67,False,False
972,143.74,True,False
973,-73.27,False,False
974,159.62,True,False
975,-36.8,False,False
976,144.85,True,False
977,-56.57,False,False
978,113.29,True,False
979,-75.26,False,False
980,-12.99,False,False
981,-58.58,False,False
982,161.06,True,False
983,-57.09,False,False
984,-21.24,False,False
985,44.38,True,False
986,-60.88,False,False
987,-90.65,False,False
988,-96.53,False,False
989,-49.41,False,False
990,-64.46,False,False
991,-58.84,False,False
992,-59.48,False,False
993,-44.92,False,False
994,-106.79,False,False
995,-31.53,False,False
996,114.03,True,False
997,121.15,True,False
998,-123.13,False,False
999,-43.98,False,False
1000,134.71,True,False
1001,-68.25,False,False
1002,-10.01,False,False
1003,14.13,True,False
1004,-131.61,False,False
1005,-48.57,False,False
1006,88.09,True,False
1007,-50.7,False,False
1008,-34.05,False,False
1009,-71.71,False,False
1010,-43.75,False,False
1011,124.74,True,False
1012,-138.92,False,False
1013,-67.38,False,False
1014,84.96,True,False
1015,-10.66,False,False
1016,-79.65,False,False
1017,122.13,True,False
1018,-17.45,False,False
1019,-127.42,False,False
1020,-65.35,False,False
1021,-79.14,False,False
1022,-77.89,False,False
1023,-29.14,False,False
1024,-114.41,False,False
1025,-105.38,False,False
1026,-112.4,False,False
1027,104.78,True,False
1028,-38.71,False,False
1029,-41.43,False,False
1030,-35.93,False,False
1031,-28.63,False,False
1032,-52.49,False,False
1033,-56.26,False,False
1034,-73.83,False,False
1035,-105.68,False,False
1036,-23.3,False,False
1037,-86.56,False,False
1038,-56.3,False,False
1039,-33.3,False,False
1040,147.35,True,False
1041,-48.77,False,False
1042,-69.03,False,False
1043,-53.55,False,False
1044,139.94,True,False
1045,-22.22,False,False
1046,165.36,True,False
1047,-94.05,False,False
1048,-59.04,False,False
1049,179.12,True,False
1050,-24.45,False,False
1051,-142.9,False,False
1052,-121.54,False,False
1053,-73.38,False,False
1054,-42.14,False,False
1055,-58.75,False,False
1056,-10.41,False,False
1057,16.27,True,False
1058,-54.74,False,False
1059,-54.27,False,False
1060,-4.14,False,False
1061,-24.71,False,False
1062,-94.01,False,False
1063,-32.49,False,False
1064,-41.11,False,False
1065,25.09,True,False
1066,75.71,True,False
1067,-93.97,False,False
1068,-61.31,False,False
1069,-53.67,False,False
1070,152.06,True,False
1071,-14.98,False,False
1072,-50.74,False,False
1073,-45.47,False,False
1074,155.2,True,False
1075,-42.75,False,False
1076,-39.36,False,False
1077,-24.65,False,False
1078,86.81,True,False
1079,52.31,True,False
1080,-27.79,False,False
1081,129.61,True,False
1082,-62.99,False,False
1083,-72.44,False,False
1084,-65.82,False,False
1085,-25.0,False,False
1086,-29.14,False,False
1087,-91.2,False,False
1088,-4.32,False,False
1089,-153.31,False,False
1090,-107.19,False,False
1091,-37.67,False,False
1092,94.79,True,False
1093,-59.89,False,False
1094,-32.21,False,False
1095,-35.0,False,False
1096,8.86,True,False
1097,-41.36,False,False
1098,-4.32,False,False
1099,-105.08,False,False
1100,-42.74,False,False
1101,-95.49,False,False
1102,-33.21,False,False
1103,-20.67,False,False
1104,112.65,True,False
1105,-35.0,False,False
1106,124.62,True,False
1107,-2.11,False,False
1108,86.08,True,False
1109,132.4,True,False
1110,-42.83,False,False
1111,-23.68,False,False
1112,-30.58,False,False
1113,-47.65,False,False
